SL	Novo leto	1	1	0	0	0
SL	Novo leto	2	1	0	0	0
SL	Slovenski kulturni praznik	8	2	0	0	0
SL	Velikono&amp;#269;ni ponedeljek	28	3	2005	0	0
SL	Velikono&amp;#269;ni ponedeljek	1	4	2002	0	0
SL	Velikono&amp;#269;ni ponedeljek	5	4	1999	0	0
SL	Velikono&amp;#269;ni ponedeljek	9	4	2007	0	0
SL	Velikono&amp;#269;ni ponedeljek	12	4	2004	0	0
SL	Velikono&amp;#269;ni ponedeljek	13	4	1998	0	0
SL	Velikono&amp;#269;ni ponedeljek	16	4	2001	0	0
SL	Velikono&amp;#269;ni ponedeljek	17	4	2006	0	0
SL	Velikono&amp;#269;ni ponedeljek	21	4	2003	0	0
SL	Velikono&amp;#269;ni ponedeljek	24	4	2008	0	0
SL	Velikono&amp;#269;ni ponedeljek	24	4	2000	0	0
SL	Dan upora proti okupatorju	27	4	0	0	0
SL	Praznik dela	1	5	0	0	0
SL	Praznik dela	2	5	0	0	0
SL	Dan državnosti	25	6	0	0	0
SL	Marijino vnebovzetje	15	8	0	0	0
SL	Dan reformacije	31	10	0	0	0
SL	Dan spomina na mrtve	1	11	0	0	0
SL	Boži&amp;#269;	25	12	0	0	0
SL	Dan samostojnosti	26	12	0	0	0
