NC	Jour de l'an	1	1	0	0	0
NC	Lundi de Pâques	24	3	2008	0	0
NC	Lundi de Pâques	28	3	2005	0	0
NC	Lundi de Pâques	9	4	2007	0	0
NC	Lundi de Pâques	12	4	2004	0	0
NC	Lundi de Pâques	17	4	2006	0	0
NC	Lundi de Pâques	21	4	2003	0	0
NC	Fête du travail	1	5	0	0	0
NC	Ascension	1	5	2008	0	0
NC	Ascension	5	5	2005	0	0
NC	Fête de la libération	8	5	0	0	0
NC	Lundi de Pentecôte	12	5	2008	0	0
NC	Lundi de Pentecôte	16	5	2005	0	0
NC	Ascension	17	5	2007	0	0
NC	Ascension	20	5	2004	0	0
NC	Ascension	25	5	2006	0	0
NC	Lundi de Pentecôte	28	5	2007	0	0
NC	Ascension	29	5	2003	0	0
NC	Lundi de Pentecôte	31	5	2004	0	0
NC	Lundi de Pentecôte	5	6	2006	0	0
NC	Lundi de Pentecôte	9	6	2003	0	0
NC	Fête nationale	14	7	0	0	0
NC	Assomption	15	8	0	0	0
NC	Fête Nelle Calédonie	24	9	0	0	0
NC	Toussaint	1	11	0	0	0
NC	Armistice	11	11	0	0	0
NC	Noël	25	12	0	0	0
